1,1,499.7940444946289,544.9176406860352,36.656341552734375,94.45667266845703,1,-1,-1,-1
1,2,1.115630865097046,663.7907409667969,50.84483027458191,220.4706573486328,1,-1,-1,-1
1,3,1604.4591522216797,553.2967185974121,57.22389221191406,122.25574493408203,1,-1,-1,-1
1,4,119.40595149993896,704.8165512084961,50.3159236907959,104.83291625976562,1,-1,-1,-1
1,5,1519.1481399536133,565.4126358032227,54.90577697753906,116.04629516601562,1,-1,-1,-1
1,6,1446.9626998901367,503.7208557128906,29.66949462890625,79.86190795898438,1,-1,-1,-1
1,7,539.216251373291,541.9376564025879,36.23817443847656,97.20932006835938,1,-1,-1,-1
1,8,1366.6398239135742,514.6155738830566,40.2557373046875,102.01286315917969,1,-1,-1,-1
1,9,1481.6718292236328,514.160041809082,32.19703674316406,79.29988861083984,1,-1,-1,-1
1,10,646.2554740905762,525.9992408752441,27.038955688476562,69.63855743408203,1,-1,-1,-1
1,11,672.7821922302246,518.5247039794922,24.78961944580078,70.90839385986328,1,-1,-1,-1
1,12,1351.2052917480469,504.1669464111328,18.053970336914062,46.50764465332031,1,-1,-1,-1
1,13,823.3151435852051,508.1976127624512,18.48255157470703,43.29963684082031,1,-1,-1,-1
1,14,267.5497627258301,582.0707702636719,47.976665496826165,156.4566421508789,1,-1,-1,-1
1,15,622.2064590454102,519.0212631225586,20.87860107421875,65.6283187866211,1,-1,-1,-1
1,16,1251.2154006958008,528.4331703186035,51.246185302734375,73.28201293945312,1,-1,-1,-1
1,17,789.1602516174316,507.66592025756836,19.303550720214844,47.70172119140625,1,-1,-1,-1
1,18,1180.1193237304688,489.7108840942383,14.6044921875,33.36559295654297,1,-1,-1,-1
1,19,595.3768157958984,517.0776557922363,22.841720581054688,71.36032104492188,1,-1,-1,-1
2,1,498.0984653967171,534.003119508097,37.636494428915285,97.06053457969476,1,-1,-1,-1
2,2,0,645.8508076943642,53.80236974800843,234.1006132393829,1,-1,-1,-1
2,3,1609.9403269187153,551.1669045440422,58.38668102968445,124.81740084561434,1,-1,-1,-1
2,4,107.80638053403769,694.9243586516578,50.661162285639975,105.52678289492269,1,-1,-1,-1
2,5,1523.4952827621582,562.4904413459715,55.99593448274538,118.41837165769466,1,-1,-1,-1
2,6,1447.478904186861,502.313707682712,30.771219997032766,82.85624984867316,1,-1,-1,-1
2,7,537.2146762509905,532.4498469770447,36.079813112123404,96.81466914405507,1,-1,-1,-1
2,8,1370.3017859295278,513.1296247687221,39.89709423122365,101.29029644422295,1,-1,-1,-1
2,9,1484.8456730360715,514.8696984535407,31.147244817779768,76.54626988182383,1,-1,-1,-1
2,10,646.7078217622502,519.1213015091321,25.73454470085947,66.20318767453028,1,-1,-1,-1
2,11,673.0998530678361,512.0145526602248,23.702445303143342,67.80669976857082,1,-1,-1,-1
2,12,1349.5855761037765,498.29643943093043,19.09908687371178,49.32392687836955,1,-1,-1,-1
2,13,824.3938337809335,503.5029152799244,18.521869332623844,43.40321532950914,1,-1,-1,-1
2,17,790.5932776439009,502.48734340194824,18.091477314555487,44.7729227365541,1,-1,-1,-1
3,1,496.9471080593187,544.4969361207816,37.49187732810344,96.46949779894261,1,-1,-1,-1
3,2,0,659.6940204299283,55.726073528765134,244.8864089669816,1,-1,-1,-1
3,3,1620.0642367366383,550.2560901942022,57.381557639235865,122.50920776277717,1,-1,-1,-1
3,4,100.27474555669627,713.5324986825441,50.323719623385045,104.90547796699981,1,-1,-1,-1
3,5,1530.4881504111945,558.6239757338763,56.148964804605356,118.69784269730258,1,-1,-1,-1
3,6,1448.4153942653188,491.86901747786595,33.256804335740085,89.93834083698638,1,-1,-1,-1
3,7,537.6161085165556,548.6323864394179,33.852322113087936,90.67015728606509,1,-1,-1,-1
3,8,1373.2953927931835,506.77163860754786,43.440993403960746,110.59812209442615,1,-1,-1,-1
3,9,1489.192782348549,510.9116488258201,31.126139995657496,76.66998737129659,1,-1,-1,-1
3,10,645.8654251345415,528.6619399461919,25.881333517598367,66.33118580183441,1,-1,-1,-1
3,11,672.7114055469724,520.0483797068389,23.867140045347554,68.18794149561364,1,-1,-1,-1
3,12,1353.1406445653947,488.48535524643535,22.51669950476639,58.36676308204402,1,-1,-1,-1
3,13,824.613630436898,509.6948602338923,18.04647104259655,42.2799182868264,1,-1,-1,-1
3,17,781.7596228251851,508.7965690408075,17.29114534768446,42.710138415656544,1,-1,-1,-1
3,20,168.5744524603481,574.4840240478516,58.81666552913291,164.21102142333984,1,-1,-1,-1
3,14,252.38829310000804,588.156559003958,49.10593415887486,159.55265516948364,1,-1,-1,-1
3,15,621.5461109178138,526.5714123729261,19.741448790631686,61.90567501863405,1,-1,-1,-1
3,18,1181.4545017601786,484.3366418710446,16.66592840279845,38.26499467182496,1,-1,-1,-1
4,1,496.49679826833847,544.0795732915998,38.015569216327606,97.85582714761534,1,-1,-1,-1
4,3,1627.4434563167215,549.7248765620953,59.44540476214813,126.71721252830335,1,-1,-1,-1
4,4,87.38979157925587,715.8785743993612,51.729576823462274,108.2649235820923,1,-1,-1,-1
4,5,1538.7891230340917,559.7299983246292,56.30957854634883,119.0798788432315,1,-1,-1,-1
4,6,1452.2800080304585,489.2785225634618,33.29304114330033,90.34938226913272,1,-1,-1,-1
4,7,537.9322301240921,547.514641225319,34.856843088789326,93.2146199989791,1,-1,-1,-1
4,8,1376.9564941581912,504.36414712675236,43.53936072236253,111.26639926899003,1,-1,-1,-1
4,9,1495.256567858107,506.58614613667413,31.82430402892716,78.78595859295294,1,-1,-1,-1
4,10,645.677318749752,528.2744385425249,26.661106365227216,68.00393147958962,1,-1,-1,-1
4,11,672.2776546896014,518.1507239524451,24.463985779567643,70.0481777177573,1,-1,-1,-1
4,12,1356.173144952641,488.57978778218103,22.367550491781547,58.3185387162331,1,-1,-1,-1
4,13,826.3799857731427,508.8092761591749,18.234674541920292,42.74960450690221,1,-1,-1,-1
4,20,161.21668630885608,573.6505414686465,60.041270500485396,167.99038212063235,1,-1,-1,-1
4,25,1195.9697785795245,804.4807434082031,54.504824554817894,181.27787017822266,1,-1,-1,-1
4,26,794.9156146016373,508.1391220092773,18.62843418783857,45.773895263671875,1,-1,-1,-1
4,14,247.1596208809453,583.6990006143648,49.592406444962904,160.58951835532147,1,-1,-1,-1
4,15,621.7472486435701,520.2235943401175,20.742170467120452,64.94000597299586,1,-1,-1,-1
4,18,1183.7991289870972,480.64130012761757,16.470202999045828,37.88388914672599,1,-1,-1,-1
5,1,495.17522303081523,542.1968251051912,37.40881002928606,96.28483795122433,1,-1,-1,-1
5,3,1635.332203072994,559.1298107851404,59.37192571437615,125.9260783260646,1,-1,-1,-1
5,4,72.54074128286683,710.9113720126824,53.65599632395791,112.83644104434255,1,-1,-1,-1
5,5,1545.497301450243,565.980669796333,56.67969896056861,119.48345709175894,1,-1,-1,-1
5,6,1456.207843746355,495.5090093149487,32.85947083365623,88.93019579110847,1,-1,-1,-1
5,7,535.3525335045287,541.7815864292928,36.35573648074739,97.08959772906368,1,-1,-1,-1
5,8,1380.7509822962963,511.14937439150253,41.85463723077036,107.5594996352235,1,-1,-1,-1
5,9,1500.02166755821,511.6464032663931,30.86509858831439,76.70389976759682,1,-1,-1,-1
5,10,646.1281906688862,525.9922785766728,27.054754369908586,69.10241063072263,1,-1,-1,-1
5,11,672.7906525121977,517.0287847631014,23.62961105230156,67.72581352762053,1,-1,-1,-1
5,12,1359.5887275668638,497.333324040603,20.444206399414053,53.47530907529004,1,-1,-1,-1
5,13,827.2261307001844,508.0720826512038,18.02919704611205,42.28945214497362,1,-1,-1,-1
5,20,149.9688130368522,571.0289188140616,59.75651550945083,167.5378618990283,1,-1,-1,-1
5,25,1197.1005923224627,811.4668339170386,55.47277573388227,184.74177572944387,1,-1,-1,-1
5,26,795.1808767342695,505.32305704010196,19.023742326121837,46.85150713307927,1,-1,-1,-1
5,14,243.65806445625242,579.471841190862,49.18110638612137,158.67074837502284,1,-1,-1,-1
5,15,622.7064331191991,516.896933050838,20.713554160767423,64.98911361928033,1,-1,-1,-1
6,1,494.83713586813064,548.3731833154708,38.89459046347469,100.41802687561488,1,-1,-1,-1
6,3,1645.2726261225428,570.5383632510083,60.14774780233811,126.51479460229513,1,-1,-1,-1
6,4,57.54381402730216,722.5714071398006,54.85614686271795,116.01251480539679,1,-1,-1,-1
